topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-11.477431869506836,-57.38715934753418,818.2808234937511,0.20457020587343777,8.29941325228537,0.0,0.0,0.5501777529716492,0.0,0.9621484875679016,1.0,1.0520936250686646,0.0,0.0,True,True,False,0.0937499027699232,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,-0.9999948143959045,-0.9999948143959045,-74.99961107969284,0.5356248152628541
TP6,maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-10.958782196044922,-54.79391098022461,780.2366950536452,0.1950591737634113,7.913550679581597,0.0,0.0,0.5205468535423279,0.0,0.9648538827896118,1.0,1.017852783203125,0.0,0.0,True,True,False,0.08693007342517375,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,-0.6362705826759338,-0.6362705826759338,-47.72029370069504,0.5582919547706843
TP6,maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-11.220654106140136,-56.103270530700684,797.6488083854747,0.19941220209636867,8.090153039049676,0.0,0.0,0.5363172292709351,0.0,0.9631839990615845,1.0,1.0274583101272583,0.0,0.0,True,True,False,0.09355323985219002,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,-0.9895061254501343,-0.9895061254501343,-74.21295940876007,0.5935431104898453
TP6,maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-11.089903831481934,-55.44951915740967,788.7966521911949,0.19719916304779872,8.000370044849195,0.0,0.0,0.5303012728691101,0.0,0.9636310338973999,1.0,1.0175056457519531,0.0,0.0,True,True,False,0.09307282380759715,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,-0.9638839364051819,-0.9638839364051819,-72.29129523038864,0.6278814757242799
TP6,maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-10.275127983093261,-51.37563991546631,785.18545261295,0.1962963631532375,7.374854363667133,0.0,0.0,0.5282838344573975,0.0,0.9636945128440857,1.0,1.0118398666381836,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,-1.0,-1.0,-75.0,0.6635064757242799
TP6,maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-10.122401809692382,-50.612009048461914,773.4431822084389,0.19336079555210972,7.264565088892763,0.0,0.0,0.5215470194816589,0.0,0.9641298055648804,1.0,0.9977818727493286,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,-1.0,-1.0,-75.0,0.6991314757242799
TP6,maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-10.016619300842285,-50.083096504211426,765.3322437565748,0.1913330609391437,7.188383099483629,0.0,0.0,0.5163580775260925,0.0,0.9644663333892822,1.0,0.9879599809646606,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,-1.0,-1.0,-75.0,0.7347564757242799
TP6,maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-9.916065788269043,-49.580328941345215,757.6203813509892,0.1894050953377473,7.115949431839166,0.0,0.0,0.5114431381225586,0.0,0.96477872133255,1.0,0.978598415851593,0.0,0.0,True,True,False,0.09374999105930329,0.9999997019767761,0.9999997019767761,74.99997764825821,0.184210538079864,1.0,1.0,75.0,0.18421052631578938,0.9999998211860657,0.9999998211860657,74.99998658895493,0.18421053337423415,1.0,1.0,75.0,0.18421052631578938,-1.0,-1.0,-75.0,0.77038147572428
TP6,maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-11.143703651428222,-55.71851825714111,898.0984625488873,0.2245246156372218,8.03798123981254,0.0,0.0,0.5249640941619873,0.0,0.96457839012146,1.0,1.0872663259506226,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.1447368538693377,1.0,1.0,75.0,0.14473684210526305,-1.0,-1.0,-75.0,0.21983553337423414,1.0,1.0,75.0,0.14473684210526305,-1.0,-1.0,-75.0,0.80600647572428
TP6,maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-9.249099349975586,-46.24549674987793,739.8979543115729,0.18497448857789323,6.622086691088577,0.0,0.0,0.5010385513305664,0.0,0.9654355645179749,1.0,0.9571715593338013,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.1052631696588114,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.18036184916370784,1.0,1.0,75.0,0.10526315789473674,-1.0,-1.0,-75.0,0.84163147572428
