topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,mlp_maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-11.99360523223877,-59.96802616119385,855.1197551346377,0.21377993878365942,8.673052116453063,0.0,0.0,0.569286048412323,0.0,0.9621944427490234,1.0,1.0813987255096436,0.0,0.0,True,True,False,0.08167935535311699,0.939786970615387,0.939786970615387,70.48402279615402,0.46290314589676107,-0.9152728915214539,-0.9152728915214539,-68.64546686410904,0.5326065967604517,0.9975520968437195,0.9975520968437195,74.81640726327896,0.46062294354564265,1.0,1.0,75.0,0.4605263157894737,0.5036203265190125,0.5036203265190125,37.771524488925934,0.48012025026898636
TP6,mlp_maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-11.474490356445312,-57.37245178222656,816.6749959898425,0.20416874899746063,8.283126146826978,0.0,0.0,0.5466042160987854,0.0,0.9625891447067261,1.0,1.046898603439331,0.0,0.0,True,True,False,0.0899471428245306,0.8524509072303772,0.8524509072303772,63.93381804227829,0.4292537679797725,0.9999886155128479,0.9999886155128479,74.99914616346359,0.4931333619375762,0.9970954656600952,0.9970954656600952,74.78215992450714,0.4212639120064284,1.0,1.0,75.0,0.42105263157894735,-0.9476459622383118,-0.9476459622383118,-71.07344716787338,0.5138801376737262
TP6,mlp_maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-11.305540466308594,-56.52770233154297,805.1311070439624,0.2012827767609906,8.166042253193389,0.0,0.0,0.5315788984298706,0.0,0.9656228423118591,1.0,1.0328987836837769,0.0,0.0,True,True,False,0.09188573397696018,0.9066744446754456,0.9066744446754456,68.00058335065842,0.39346398726889964,-0.9975897073745728,-0.9975897073745728,-74.81922805309296,0.5286724952627954,0.9965720176696777,0.9965720176696777,74.74290132522583,0.38192554288788844,1.0,1.0,75.0,0.381578947368421,0.9997363090515137,0.9997363090515137,74.98022317886353,0.4744168623164296
TP6,mlp_maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-11.239058113098144,-56.19529056549072,799.295597484388,0.199823899371097,8.106855597485406,0.0,0.0,0.5367230176925659,0.0,0.9631661176681519,1.0,1.0258598327636719,0.0,0.0,True,True,False,0.09173146784305572,0.9022579193115234,0.9022579193115234,67.66934394836426,0.35784854308555003,0.999996542930603,0.999996542930603,74.99974071979523,0.4891989475155347,0.9948509335517883,0.9948509335517883,74.61382001638412,0.34265511130031784,1.0,1.0,75.0,0.3421052631578947,-0.9952395558357239,-0.9952395558357239,-74.64296668767929,0.5098722714930772
TP6,mlp_maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-10.462629318237305,-52.31314659118652,800.6875264072733,0.2001718816018183,7.520457591780314,0.0,0.0,0.527799129486084,0.0,0.9658982157707214,1.0,1.0236562490463257,0.0,0.0,True,True,False,0.08936523757874966,0.7857020497322083,0.7857020497322083,58.92765372991562,0.3268339884908576,-0.9872493147850037,-0.9872493147850037,-74.04369860887527,0.5243697043547505,0.9932359457015991,0.9932359457015991,74.49269592761993,0.30344842923314946,1.0,1.0,75.0,0.30263157894736836,0.9999586939811707,0.9999586939811707,74.9969020485878,0.47040021778329416
TP6,mlp_maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-10.199234580993652,-50.99617290496826,779.514951570718,0.1948787378926795,7.321594182627969,0.0,0.0,0.5236082673072815,0.0,0.9641417860984802,1.0,1.0025222301483154,0.0,0.0,True,True,False,0.08970744386315346,0.8630211353302002,0.8630211353302002,64.72658514976501,0.2927673647278234,0.9999940395355225,0.9999940395355225,74.99955296516418,0.4848962554257167,0.9893819689750671,0.9893819689750671,74.20364767313004,0.2643938778262389,1.0,1.0,75.0,0.26315789473684204,-0.9319998621940613,-0.9319998621940613,-69.8999896645546,0.5036027128739576
TP6,mlp_maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-10.114237022399902,-50.57118511199951,773.9998469369311,0.19349996173423278,7.269793562355126,0.0,0.0,0.5110843777656555,0.0,0.9670137763023376,1.0,0.9942874312400818,0.0,0.0,True,True,False,0.08927359990775585,0.8360065221786499,0.8360065221786499,62.70048916339874,0.259767107273403,-0.9413805603981018,-0.9413805603981018,-70.60354202985764,0.5184329378898991,0.983890175819397,0.983890175819397,73.79176318645477,0.2255561077281048,1.0,1.0,75.0,0.2236842105263157,0.9999814033508301,0.9999814033508301,74.99860525131226,0.46412976274168805
TP6,mlp_maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-9.610151100158692,-48.05075550079346,735.1458215948696,0.1837864553987174,6.904857129329813,0.0,0.0,0.4908180236816406,0.0,0.9669384956359863,1.0,0.9605768322944641,0.0,0.0,True,True,False,0.08308548554778099,0.8790873885154724,0.8790873885154724,65.93155413866043,0.225066289305687,0.999988853931427,0.999988853931427,74.99916404485703,0.4789596936557638,0.9769951701164246,0.9769951701164246,73.27463775873184,0.18699050890771962,1.0,1.0,75.0,0.18421052631578938,-0.5751544833183289,-0.5751544833183289,-43.136586248874664,0.48461964120990353
TP6,mlp_maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-9.321776008605957,-46.608880043029785,745.9296709218961,0.18648241773047403,6.67607055475097,0.0,0.0,0.49227434396743774,0.0,0.9683743715286255,1.0,0.9644432663917542,0.0,0.0,True,True,False,0.08458727672696113,0.7782349586486816,0.7782349586486816,58.36762189865112,0.19434648830639695,-0.7535272836685181,-0.7535272836685181,-56.514546275138855,0.5058041031364547,0.9796186685562134,0.9796186685562134,73.471400141716,0.1483213509383954,1.0,1.0,75.0,0.14473684210526305,0.9999405145645142,0.9999405145645142,74.99553859233856,0.4451483051086727
TP6,mlp_maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-7.832871055603027,-39.16435527801514,628.9413433698883,0.15723533584247207,5.6290250231605,0.0,0.0,0.411846399307251,0.0,0.9740955233573914,1.0,0.8714905977249146,0.0,0.0,True,True,False,0.0827171791344881,0.911037027835846,0.911037027835846,68.32777708768845,0.1583845003655083,0.9999046325683594,0.9999046325683594,74.99284744262695,0.466334183429809,0.9745259881019592,0.9745259881019592,73.08944910764694,0.10985321982910753,0.9999999403953552,0.9999999403953552,74.99999552965164,0.10526316024755167,0.5261152982711792,0.5261152982711792,39.45864737033844,0.42438059596638933
