topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-9.211322784423828,-46.05661392211914,660.9761901763704,0.1652440475440926,6.703951008863837,0.0,0.0,0.42741507291793823,0.0,0.9738602042198181,1.0,0.9310135245323181,0.0,0.0,True,True,False,0.0937499899417162,1.0,1.0,75.0,0.4605263157894737,0.999999463558197,0.999999463558197,74.99995976686478,0.460526336964808,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737
TP6,maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-9.143335342407227,-45.71667671203613,651.9523111930994,0.16298807779827484,6.612426316276011,0.0,0.0,0.42055678367614746,0.0,0.9743955731391907,1.0,0.9201763272285461,0.0,0.0,True,True,False,0.09374994300305843,1.0,1.0,75.0,0.42105263157894735,0.9999969601631165,0.9999969601631165,74.99977201223373,0.42105277274784286,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735
TP6,maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-8.996758460998535,-44.983792304992676,641.4349430992843,0.16035873577482107,6.505753910384491,0.0,0.0,0.4144778251647949,0.0,0.9748097658157349,1.0,0.9076909422874451,0.0,0.0,True,True,False,0.09374997541308402,1.0,1.0,75.0,0.381578947368421,0.9999986886978149,0.9999986886978149,74.99990165233612,0.3815791402992449,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421
TP6,maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-8.90221881866455,-44.511094093322754,634.6933019929111,0.15867332549822777,6.437376815463101,0.0,0.0,0.4101325273513794,0.0,0.9750983119010925,1.0,0.8995716571807861,0.0,0.0,True,True,False,0.09374999217689037,1.0,1.0,75.0,0.3421052631578947,0.9999995827674866,0.9999995827674866,74.9999687075615,0.34210547255842305,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947
TP6,maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-8.199675559997559,-40.99837779998779,628.2836298360053,0.15707090745900132,5.901153993234679,0.0,0.0,0.40593743324279785,0.0,0.9753702282905579,1.0,0.8917825818061829,0.0,0.0,True,True,False,0.09374999552965164,1.0,1.0,75.0,0.30263157894736836,0.9999998211860657,0.9999998211860657,74.99998658895493,0.3026317954063415,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,0.9999999403953552,0.9999999403953552,74.99999552965164,0.3026315813001833
TP6,maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-8.049006462097168,-40.24503231048584,616.6496409628053,0.15416241024070132,5.791881752743149,0.0,0.0,0.3993103504180908,0.0,0.9757961630821228,1.0,0.8780825734138489,0.0,0.0,True,True,False,0.09374999776482582,1.0,1.0,75.0,0.26315789473684204,0.9999999403953552,0.9999999403953552,74.99999552965164,0.2631581135486301,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,0.9999999403953552,0.9999999403953552,74.99999552965164,0.2631578994424719
TP6,maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-7.944382667541504,-39.72191333770752,608.6244836092192,0.1521561209023048,5.716505462299591,0.0,0.0,0.39420682191848755,0.0,0.9761255383491516,1.0,0.868511438369751,0.0,0.0,True,True,False,0.09374999552965164,0.9999998807907104,0.9999998807907104,74.99999105930328,0.22368421523194557,1.0,1.0,75.0,0.22368442933810379,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,0.9999998807907104,0.9999998807907104,74.99999105930328,0.22368421993757545
TP6,maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-7.844895839691162,-39.22447919845581,600.9916228022121,0.15024790570055302,5.644813817169777,0.0,0.0,0.38937002420425415,0.0,0.9764313697814941,1.0,0.8593847751617432,0.0,0.0,True,True,False,0.09374996647238731,0.9999983906745911,0.9999983906745911,74.99987930059433,0.18421059454742222,1.0,1.0,75.0,0.18421074512757746,1.0,1.0,75.0,0.18421052631578938,1.0,1.0,75.0,0.18421052631578938,0.9999998211860657,0.9999998211860657,74.99998658895493,0.18421054278549392
TP6,maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-8.619507980346679,-43.0975399017334,690.1084721332609,0.17252711803331522,6.176470825592684,0.0,0.0,0.44096916913986206,0.0,0.973209023475647,1.0,0.9205406308174133,0.0,0.0,True,True,False,0.08041750565171242,-0.2889344096183777,-0.2889344096183777,-21.670080721378326,0.19450388289007692,1.0,1.0,75.0,0.14473706091705113,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.14473684210526305,0.9999992251396179,0.9999992251396179,74.99994188547134,0.14473688916156163
TP6,maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-7.2821046829223635,-36.410523414611816,584.785877252898,0.1461964693132245,5.233833601413437,0.0,0.0,0.379907488822937,0.0,0.9770258665084839,1.0,0.8394556641578674,0.0,0.0,True,True,False,0.09341941997408867,0.9823694825172424,0.9823694825172424,73.67771118879318,0.15572614015913314,1.0,1.0,75.0,0.10526337670652482,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.10526315789473674,0.9999995827674866,0.9999995827674866,74.9999687075615,0.1052632214207398
