topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-13.709184265136718,-68.5459213256836,988.8638286031437,0.24721595715078593,10.029551381607385,0.0,0.0,0.5534186363220215,0.0,0.9664081335067749,1.0,1.252314567565918,0.0,0.0,True,True,False,0.09373750761151314,1.0,1.0,75.0,0.4605263157894737,0.9993346333503723,0.9993346333503723,74.95009750127792,0.4605525802624853,-1.0,-1.0,-75.0,0.535625,1.0,1.0,75.0,0.4605263157894737,0.9999991059303284,0.9999991059303284,74.99993294477463,0.4605263510816976
TP6,maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-13.792828178405761,-68.96414089202881,991.1641836240506,0.24779104590601264,10.052882732406934,0.0,0.0,0.5547040104866028,0.0,0.9662912487983704,1.0,1.2498427629470825,0.0,0.0,True,True,False,0.09064222499728203,1.0,1.0,75.0,0.42105263157894735,0.8414680361747742,0.8414680361747742,63.11010271310806,0.4273367367292705,-1.0,-1.0,-75.0,0.57125,1.0,1.0,75.0,0.42105263157894735,0.9927839636802673,0.9927839636802673,74.45879727602005,0.4213375104101081
TP6,maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-13.788747215270996,-68.94373607635498,990.6366636200801,0.24765916590502002,10.047532360766661,0.0,0.0,0.5569607615470886,0.0,0.9658384919166565,1.0,1.244580864906311,0.0,0.0,True,True,False,0.08781995773315429,1.0,1.0,75.0,0.381578947368421,0.887706458568573,0.887706458568573,66.57798439264297,0.39229569231209,-1.0,-1.0,-75.0,0.606875,1.0,1.0,75.0,0.381578947368421,0.7960246205329895,0.7960246205329895,59.70184653997421,0.38991548591538483
TP6,maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-15.326487731933593,-76.63243865966797,1097.497223599703,0.27437430589992573,11.131365590359987,0.0,0.0,0.6399927139282227,0.0,0.958106517791748,1.0,1.3307141065597534,0.0,0.0,True,True,False,0.071962814591825,1.0,1.0,75.0,0.3421052631578947,0.5373255014419556,0.5373255014419556,40.29941260814667,0.37108547514990753,-0.9999909400939941,-0.9999909400939941,-74.99932050704956,0.6424996772408486,1.0,1.0,75.0,0.3421052631578947,-0.3007003366947174,-0.3007003366947174,-22.552525252103806,0.40062793541013414
TP6,maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-13.85076084136963,-69.25380420684814,1058.3740254371605,0.26459350635929013,9.94077803391853,0.0,0.0,0.7039596438407898,0.0,0.9513265490531921,1.0,1.2984949350357056,0.0,0.0,True,True,False,0.07817653873935342,1.0,1.0,75.0,0.30263157894736836,-0.21647469699382782,-0.21647469699382782,-16.235602274537086,0.37879738623031267,0.9572842717170715,0.9572842717170715,71.79632037878036,0.6047121401993852,1.0,1.0,75.0,0.30263157894736836,-0.995656430721283,-0.995656430721283,-74.67423230409622,0.43609819575457986
TP6,maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-14.227216148376465,-71.13608074188232,1097.0388034356802,0.27425970085892004,10.303936961269626,0.0,0.0,0.6454723477363586,0.0,0.9567919969558716,1.0,1.3228033781051636,0.0,0.0,True,True,False,0.09289541132748128,1.0,1.0,75.0,0.26315789473684204,0.9663118124008179,0.9663118124008179,72.47338593006134,0.34065349889870145,-0.9999983310699463,-0.9999983310699463,-74.99987483024597,0.6403370807437521,1.0,1.0,75.0,0.26315789473684204,-0.9881117939949036,-0.9881117939949036,-74.10838454961777,0.4712996784156483
TP6,maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-14.6293212890625,-73.1466064453125,1119.7540311895864,0.2799385077973966,10.51728973794819,0.0,0.0,0.721878707408905,0.0,0.9509536623954773,1.0,1.3411041498184204,0.0,0.0,True,True,False,0.059841687977314,1.0,0.64000004529953,48.00000339746475,0.23789473505396586,-0.9898386597633362,-0.6334967613220215,-47.51225709915161,0.3632218210207985,1.0,0.64000004529953,48.00000339746475,0.6150739210608759,1.0,0.64000004529953,48.00000339746475,0.23789473505396586,-0.9969684481620789,-0.6380597949028015,-47.85448461771011,0.4940305586090606
TP6,maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-12.110642623901366,-60.553213119506836,928.9277390960251,0.23223193477400628,8.724953789459416,0.0,0.0,0.6133584976196289,0.0,0.9582031965255737,1.0,1.1787277460098267,0.0,0.0,True,True,False,0.09279633946716785,1.0,1.0,75.0,0.19842105084343953,0.9953545928001404,0.9953545928001404,74.65159446001053,0.3239315081471087,0.9570735692977905,0.9570735692977905,71.78051769733429,0.5772947012201737,1.0,1.0,75.0,0.19842105084343953,-0.996709942817688,-0.996709942817688,-74.7532457113266,0.5295383503219407
TP6,maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-13.623357963562011,-68.11678981781006,1088.301803262766,0.2720754508156915,9.740301139201755,0.0,0.0,0.7155457735061646,0.0,0.9506921768188477,1.0,1.3071680068969727,0.0,0.0,True,True,False,0.07485395483672619,1.0,0.800000011920929,60.00000089406967,0.16684210300445548,-0.9999353289604187,-0.7999482750892639,-59.996120631694794,0.3524296654471637,0.990604817867279,0.7924838662147522,59.436289966106415,0.5460124433432756,0.9999998807907104,0.7999998927116394,59.999991953372955,0.16684210771008534,-0.9997236132621765,-0.7997788786888123,-59.98341590166092,0.5580304728752297
TP6,maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-12.698964309692382,-63.494821548461914,1016.1553076720793,0.2540388269180198,9.09459000366511,0.0,0.0,0.6805309653282166,0.0,0.9529196619987488,1.0,1.2431740760803223,0.0,0.0,True,True,False,0.08234370723366738,1.0,1.0,75.0,0.12736841879392918,-0.640213668346405,-0.640213668346405,-48.01602512598038,0.37523727738200435,0.9981781244277954,0.9981781244277954,74.86335933208466,0.5066106752737574,1.0,1.0,75.0,0.127368423499559,-0.7532725930213928,-0.7532725930213928,-56.49544447660446,0.5848658090016168
