topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-13.976746940612793,-69.88373470306396,997.1523467522729,0.24928808668806823,10.113617676934929,0.0,0.0,0.6586601138114929,0.0,0.9551078081130981,1.0,1.262848973274231,0.0,0.0,True,True,False,0.09370675384998321,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,0.9976935386657715,0.9976935386657715,74.82701539993286,0.4606173603158248,-1.0,-1.0,-75.0,0.535625
TP6,maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-15.97411060333252,-79.8705530166626,1140.0291530630966,0.28500728826577415,11.562745684942458,0.0,0.0,0.7096511721611023,0.0,0.9536035060882568,1.0,1.3760709762573242,0.0,0.0,True,True,False,0.09348163828253746,1.0,1.0,75.0,0.42105263157894735,0.9999910593032837,0.9999910593032837,74.99932944774628,0.42105298450118617,1.0,1.0,75.0,0.42105263157894735,-0.9856963157653809,-0.9856963157653809,-73.92722368240356,0.49573279156496647,-1.0,-1.0,-75.0,0.57125
TP6,maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-13.654758071899414,-68.27379035949707,973.6612905846869,0.24341532264617172,9.875359639755187,0.0,0.0,0.6429940462112427,0.0,0.9562602043151855,1.0,1.2344459295272827,0.0,0.0,True,True,False,0.09374967478215694,1.0,1.0,75.0,0.381578947368421,0.9999843239784241,0.9999843239784241,74.9988242983818,0.3815799190809852,1.0,1.0,75.0,0.381578947368421,0.9999998807907104,0.9999998807907104,74.99999105930328,0.45625911206006997,-0.9999984502792358,-0.9999984502792358,-74.99988377094269,0.6068749447911979
TP6,maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-15.064726257324219,-75.3236312866211,1074.440422417183,0.26861010560429577,10.897511984366279,0.0,0.0,0.6797845959663391,0.0,0.9550766348838806,1.0,1.3134145736694336,0.0,0.0,True,True,False,0.08252316880971193,1.0,1.0,75.0,0.3421052631578947,0.9972832798957825,0.9972832798957825,74.79624599218369,0.34221347382194117,1.0,1.0,75.0,0.3421052631578947,-0.40395572781562805,-0.40395572781562805,-30.296679586172104,0.4706500348635017,-0.9999966621398926,-0.9999966621398926,-74.99974966049194,0.6424998258799315
TP6,maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-12.509216690063477,-62.54608345031738,958.2045095035028,0.2395511273758757,8.99993585551165,0.0,0.0,0.6328163146972656,0.0,0.9569459557533264,1.0,1.2154053449630737,0.0,0.0,True,True,False,0.0931491281837225,1.0,1.0,75.0,0.30263157894736836,0.9826816320419312,0.9826816320419312,73.70112240314484,0.30342340939923335,1.0,1.0,75.0,0.30263157894736836,0.9999998807907104,0.9999998807907104,74.99999105930328,0.4311763553586052,-0.9852719902992249,-0.9852719902992249,-73.89539927244186,0.6776001405343414
TP6,maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-12.883632278442382,-64.41816139221191,985.1867694437715,0.24629669236094287,9.253366732000623,0.0,0.0,0.6512191891670227,0.0,0.9557135701179504,1.0,1.2321168184280396,0.0,0.0,True,True,False,0.07500387020409108,1.0,1.0,75.0,0.26315789473684204,0.32714056968688965,0.32714056968688965,24.535542726516724,0.2905099658589614,1.0,1.0,75.0,0.26315789473684204,0.9137168526649475,0.9137168526649475,68.52876394987106,0.39510858485867306,-0.75934898853302,-0.75934898853302,-56.9511741399765,0.7046519482508302
TP6,maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-10.150306701660156,-50.75153350830078,781.4325533888677,0.19535813834721694,7.339605257704941,0.0,0.0,0.49806296825408936,0.0,0.9693906307220459,1.0,1.0663319826126099,0.0,0.0,True,True,False,0.09249687530100345,1.0,1.0,75.0,0.2236842105263157,0.9968834519386292,0.9968834519386292,74.76625889539719,0.2511593032824365,1.0,1.0,75.0,0.2236842105263157,0.9747864007949829,0.9747864007949829,73.10898005962372,0.3566301743009764,0.9614968299865723,0.9614968299865723,72.11226224899292,0.6666981260145182
TP6,maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-13.052589988708496,-65.26294994354248,998.5319117054132,0.2496329779263533,9.378710980693095,0.0,0.0,0.6313783526420593,0.0,0.9599933624267578,1.0,1.2345699071884155,0.0,0.0,True,True,False,0.07541505633853376,1.0,1.0,75.0,0.18421052631578938,-0.9891607761383057,-0.9891607761383057,-74.18705821037292,0.2863981559323637,1.0,1.0,75.0,0.18421052631578938,0.03664559870958328,0.03664559870958328,2.748419903218746,0.35518363750980864,0.9963299632072449,0.9963299632072449,74.72474724054337,0.6273693116773901
TP6,maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-9.373574256896973,-46.86787128448486,755.1453794155805,0.18878634485389512,6.758551145769444,0.0,0.0,0.4823010563850403,0.0,0.9704433083534241,1.0,1.037187933921814,0.0,0.0,True,True,False,0.09374999664723874,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.24692447172183735,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.3157099532992823,0.9999998211860657,0.9999998211860657,74.99998658895493,0.5878956345253086
TP6,maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-9.331292724609375,-46.656463623046875,748.4831304043382,0.18712078260108456,6.698924017118826,0.0,0.0,0.47836679220199585,0.0,0.9706688523292542,1.0,1.028277039527893,0.0,0.0,True,True,False,0.09330404698848724,1.0,1.0,75.0,0.10526315789473674,0.9762165546417236,0.9762165546417236,73.21624159812927,0.20838960772282195,1.0,1.0,75.0,0.10526315789473674,0.9999992847442627,0.9999992847442627,74.9999463558197,0.2762362973225351,1.0,1.0,75.0,0.5484219503147822
TP6,maddpg,0,10,2018-12-01 02:30:00+00:00,32064,-10.83541431427002,-54.1770715713501,871.8298651151599,0.21795746627878998,7.802877292780681,0.0,0.0,0.5197349190711975,0.0,0.9683767557144165,1.0,1.11897873878479,0.0,0.0,True,True,False,0.06124994076788415,1.0,1.0,9.999999999999792,0.1,0.9999968409538269,0.9999968409538269,74.99976307153702,0.16891604821148667,1.0,1.0,9.999999999999792,0.1,1.0,1.0,75.0,0.23676261311200875,1.0,1.0,75.0,0.5089482661042559
TP6,maddpg,0,11,2018-12-01 02:45:00+00:00,32064,-10.924907112121582,-54.62453556060791,880.62888591503,0.2201572214787575,7.881628528939517,0.0,0.0,0.5200271010398865,0.0,0.9684171676635742,1.0,1.121091365814209,0.0,0.0,True,True,False,0.05625,1.0,1.0,0.0,0.1,1.0,1.0,75.0,0.12944236400096037,1.0,1.0,0.0,0.1,1.0,1.0,75.0,0.19728892890148242,1.0,1.0,75.0,0.4694745818937296
TP6,maddpg,0,12,2018-12-01 03:00:00+00:00,32064,-11.417274665832519,-57.0863733291626,903.2179677808472,0.2258044919452118,8.244122000919683,0.0,0.0,0.5352242588996887,0.0,0.9672391414642334,1.0,1.1403061151504517,0.0,0.0,True,True,False,0.051485122900456176,1.0,1.0,0.0,0.1,1.0,1.0,55.940491601824704,0.1,1.0,1.0,0.0,0.1,1.0,1.0,75.0,0.1578152446909561,1.0,1.0,75.0,0.43000089768320326
TP6,maddpg,0,13,2018-12-01 03:15:00+00:00,32064,-12.18989372253418,-60.9494686126709,963.0237938779374,0.24075594846948434,8.789999678620873,0.0,0.0,0.5779008865356445,0.0,0.9638668298721313,1.0,1.1898068189620972,0.0,0.0,True,True,False,0.0375,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,75.0,0.11834156048042978,1.0,1.0,75.0,0.39052721347267694
TP6,maddpg,0,14,2018-12-01 03:30:00+00:00,32064,-12.688490676879884,-63.442453384399414,1003.8120372196317,0.25095300930490794,9.162294369722188,0.0,0.0,0.593956470489502,0.0,0.963282585144043,1.0,1.2233107089996338,0.0,0.0,True,True,False,0.02746224122820414,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,34.84896491281657,0.1,1.0,1.0,75.0,0.3510535292621506
TP6,maddpg,0,15,2018-12-01 03:45:00+00:00,32064,-13.183465766906739,-65.91732883453369,1043.832431782448,0.26095810794561203,9.527580521094295,0.0,0.0,0.6099722385406494,0.0,0.962641716003418,1.0,1.2581787109375,0.0,0.0,True,True,False,0.01875,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,75.0,0.3115798450516243
TP6,maddpg,0,16,2018-12-01 04:00:00+00:00,32064,-13.279373931884766,-66.39686965942383,1046.9877317311784,0.2617469329327946,9.603494969304233,0.0,0.0,0.6113379597663879,0.0,0.9625730514526367,1.0,1.2618896961212158,0.0,0.0,True,True,False,0.01875,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,75.0,0.27210616084109795
TP6,maddpg,0,17,2018-12-01 04:15:00+00:00,32064,-13.261216926574708,-66.30608463287354,1045.4903993831977,0.2613725998457994,9.58976068834238,0.0,0.0,0.6111047863960266,0.0,0.9625915884971619,1.0,1.260129451751709,0.0,0.0,True,True,False,0.01875,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,75.0,0.23263247663057163
