topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-10.443642616271973,-52.21821308135986,749.2244459633639,0.18730611149084098,7.599008943183418,0.0,0.0,0.48054802417755127,0.0,0.970430850982666,1.0,1.0333322286605835,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737
TP6,maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-10.364762306213379,-51.823811531066895,739.4093080199582,0.18485232700498955,7.499458906592426,0.0,0.0,0.47308194637298584,0.0,0.9710134863853455,1.0,1.021496295928955,0.0,0.0,True,True,False,0.09374716468155384,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,0.9998487830162048,0.9998487830162048,74.98865872621536,0.42105860067041295
TP6,maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-10.209731674194336,-51.04865837097168,728.2764238339041,0.18206910595847603,7.386543628735373,0.0,0.0,0.46669673919677734,0.0,0.9714422821998596,1.0,1.0080900192260742,0.0,0.0,True,True,False,0.0936740454286337,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,0.9959490895271301,0.9959490895271301,74.69618171453476,0.3817448208206578
TP6,maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-10.411988449096679,-52.0599422454834,742.1338937915607,0.18553347344789017,7.527093017780905,0.0,0.0,0.4784468412399292,0.0,0.9701837301254272,1.0,1.0150524377822876,0.0,0.0,True,True,False,0.08858570493757725,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,0.7245709300041199,0.7245709300041199,54.34281975030899,0.3531433367415478
TP6,maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-11.41453914642334,-57.0726957321167,870.7678207906611,0.21769195519766527,8.178686756776283,0.0,0.0,0.5798561573028564,0.0,0.9603748917579651,1.0,1.1127469539642334,0.0,0.0,True,True,False,0.09359655417501926,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,-0.9918162226676941,-0.9918162226676941,-74.38621670007706,0.3884767896740844
TP6,maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-9.112422943115234,-45.56211471557617,701.0030101730536,0.1752507525432634,6.584170773050405,0.0,0.0,0.44993168115615845,0.0,0.972540557384491,1.0,0.9755227565765381,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.34900310546355806
TP6,maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-11.147146034240723,-55.73573017120361,849.8284943523231,0.21245712358808078,7.982014133204195,0.0,0.0,0.5673795342445374,0.0,0.9611672163009644,1.0,1.0872802734375,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,-1.0,-1.0,-75.0,0.3846281054635581
TP6,maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-8.890301704406738,-44.45150852203369,683.971472817575,0.17099286820439374,6.424202058439073,0.0,0.0,0.43910741806030273,0.0,0.973232626914978,1.0,0.9550984501838684,0.0,0.0,True,True,False,0.09374999664723874,1.0,1.0,75.0,0.18421052631578938,1.0,1.0,75.0,0.18421052631578938,1.0,1.0,75.0,0.18421052631578938,1.0,1.0,75.0,0.18421052631578938,0.9999998211860657,0.9999998211860657,74.99998658895493,0.3451544283114765
TP6,maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-10.413720893859864,-52.068604469299316,830.1241096551166,0.20753102741377916,7.4296107814132935,0.0,0.0,0.5556454658508301,0.0,0.9619107842445374,1.0,1.063468098640442,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.14473684210526305,-1.0,-1.0,-75.0,0.38077942831147654
TP6,maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-8.62739372253418,-43.1369686126709,693.451130374342,0.1733627825935855,6.2063876168503604,0.0,0.0,0.45016205310821533,0.0,0.9718130826950073,1.0,0.9534175395965576,0.0,0.0,True,True,False,0.08686950579285621,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.10526315789473674,0.6330403089523315,0.6330403089523315,47.478023171424866,0.3557909950633582
TP6,maddpg,0,10,2018-12-01 02:30:00+00:00,32064,-13.5546630859375,-67.7733154296875,1084.528289271475,0.27113207231786873,9.7065281889797,0.0,0.0,0.6702219247817993,0.0,0.9548557996749878,1.0,1.2698900699615479,0.0,0.0,True,True,False,0.028749999999999793,1.0,1.0,9.999999999999792,0.1,1.0,1.0,9.999999999999792,0.1,1.0,1.0,9.999999999999792,0.1,1.0,1.0,9.999999999999792,0.1,-1.0,-1.0,-75.0,0.3914159950633582
TP6,maddpg,0,11,2018-12-01 02:45:00+00:00,32064,-13.130889701843262,-65.65444850921631,1057.8216469223207,0.2644554117305802,9.46750373995477,0.0,0.0,0.6377437114715576,0.0,0.9583854675292969,1.0,1.242202877998352,0.0,0.0,True,True,False,0.005401480570435524,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,-0.2880789637565613,-0.2880789637565613,-21.605922281742096,0.4016788081471857
TP6,maddpg,0,12,2018-12-01 03:00:00+00:00,32064,-14.163182640075684,-70.81591320037842,1117.7204324883405,0.27943010812208513,10.201993247537327,0.0,0.0,0.6835530400276184,0.0,0.954064667224884,1.0,1.2959173917770386,0.0,0.0,True,True,False,0.018749946355819704,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,-0.9999971389770508,-0.9999971389770508,-74.99978542327881,0.43730370622324316
TP6,maddpg,0,13,2018-12-01 03:15:00+00:00,32064,-12.07695655822754,-60.384782791137695,959.3141390982964,0.2398285347745741,8.7561398046197,0.0,0.0,0.5590633153915405,0.0,0.9659047722816467,1.0,1.1581590175628662,0.0,0.0,True,True,False,0.018596108257770538,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,0.9917924404144287,0.9917924404144287,74.38443303108215,0.39815400462793676
