topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-12.469998931884765,-62.34999465942383,900.1306661707531,0.22503266654268828,9.129575281636864,0.0,0.0,0.4999321699142456,0.0,0.9698622822761536,1.0,1.147755742073059,0.0,0.0,True,True,False,0.09374363757669926,1.0,1.0,75.0,0.4605263157894737,0.9996616244316101,0.9996616244316101,74.97462183237076,0.4605396727198049,-1.0,-1.0,-75.0,0.535625,1.0,1.0,75.0,0.4605263157894737,0.9999990463256836,0.9999990463256836,74.99992847442627,0.4605263534345125
TP6,maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-12.49265785217285,-62.46328926086426,898.2018075946598,0.22455045189866496,9.110011833528837,0.0,0.0,0.49819451570510864,0.0,0.9699837565422058,1.0,1.1421295404434204,0.0,0.0,True,True,False,0.09184298850595951,1.0,1.0,75.0,0.42105263157894735,0.9066502451896667,0.9066502451896667,67.998768389225,0.42475084725179174,-1.0,-1.0,-75.0,0.57125,1.0,1.0,75.0,0.42105263157894735,0.9916424751281738,0.9916424751281738,74.37318563461304,0.4213825715215582
TP6,maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-12.649234199523926,-63.24617099761963,908.8211779003359,0.22720529447508397,9.217718796854157,0.0,0.0,0.5086599588394165,0.0,0.9688198566436768,1.0,1.1461715698242188,0.0,0.0,True,True,False,0.08655603937804698,1.0,1.0,75.0,0.381578947368421,0.8901829719543457,0.8901829719543457,66.76372289657593,0.3896120457272781,-1.0,-1.0,-75.0,0.606875,1.0,1.0,75.0,0.381578947368421,0.7261391282081604,0.7261391282081604,54.46043461561203,0.39271918488176244
TP6,maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-13.974309158325195,-69.87154579162598,1001.0254871340294,0.25025637178350735,10.152901003256893,0.0,0.0,0.5806538462638855,0.0,0.962017834186554,1.0,1.219748616218567,0.0,0.0,True,True,False,0.07493053134530783,1.0,1.0,75.0,0.3421052631578947,0.6755101680755615,0.6755101680755615,50.663262605667114,0.3629471706716638,-0.9999517798423767,-0.9999517798423767,-74.99638348817825,0.6424982821568848,1.0,1.0,75.0,0.3421052631578947,-0.3208330571651459,-0.3208330571651459,-24.06247928738594,0.40414886254327076
TP6,maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-12.777178192138672,-63.88589096069336,975.3448590884091,0.24383621477210227,9.160926588987882,0.0,0.0,0.6558132171630859,0.0,0.9543593525886536,1.0,1.199007272720337,0.0,0.0,True,True,False,0.08052263595163822,1.0,1.0,75.0,0.30263157894736836,-0.3010924458503723,-0.3010924458503723,-22.581933438777924,0.37367358905508335,0.9956055879592896,0.9956055879592896,74.67041909694672,0.6031980615795444,1.0,1.0,75.0,0.30263157894736836,-0.99784255027771,-0.99784255027771,-74.83819127082825,0.4396970033969142
TP6,maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-13.093164443969727,-65.46582221984863,1009.8979780955233,0.2524744945238808,9.485466759262202,0.0,0.0,0.5926102995872498,0.0,0.9602211117744446,1.0,1.2202051877975464,0.0,0.0,True,True,False,0.0934822630137205,1.0,1.0,75.0,0.26315789473684204,0.9913485050201416,0.9913485050201416,74.35113787651062,0.3345414112253409,-0.9999926090240479,-0.9999926090240479,-74.99944567680359,0.6388227982760261,1.0,1.0,75.0,0.26315789473684204,-0.9943795800209045,-0.9943795800209045,-74.57846850156784,0.4751217759351589
TP6,maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-13.206198120117188,-66.03099060058594,1007.323245077032,0.251830811269258,9.461283579386023,0.0,0.0,0.6821039915084839,0.0,0.9520893692970276,1.0,1.2183531522750854,0.0,0.0,True,True,False,0.0932049237191677,1.0,1.0,75.0,0.2236842105263157,-0.9720346927642822,-0.9720346927642822,-72.90260195732117,0.36917014715506846,1.0,1.0,75.0,0.5993491140654997,1.0,1.0,75.0,0.2236842105263157,-0.9988945722579956,-0.9988945722579956,-74.91709291934967,0.51070739507185
TP6,maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-11.248630142211914,-56.24315071105957,863.5570975320661,0.21588927438301653,8.110960038569932,0.0,0.0,0.5640373826026917,0.0,0.9615138173103333,1.0,1.0944448709487915,0.0,0.0,True,True,False,0.08762782998383045,1.0,1.0,75.0,0.18421052631578938,0.9999416470527649,0.9999416470527649,74.99562352895737,0.32969876635035406,0.6895160675048828,0.6895160675048828,51.71370506286621,0.5721313745587281,1.0,1.0,75.0,0.18421052631578938,-0.9840265512466431,-0.9840265512466431,-73.80199134349823,0.5457633409600117
TP6,maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-12.419346809387207,-62.096734046936035,989.7478485227111,0.24743696213067778,8.858243244278263,0.0,0.0,0.671887993812561,0.0,0.9527111649513245,1.0,1.1962273120880127,0.0,0.0,True,True,False,0.09374193660914898,1.0,1.0,75.0,0.14473684210526305,-0.9997140169143677,-0.9997140169143677,-74.97855126857758,0.3653135782029284,0.9999604821205139,0.9999604821205139,74.99703615903854,0.5326592502644972,0.9999996423721313,0.9999996423721313,74.99997317790985,0.14473685622215263,-0.9998958110809326,-0.9998958110809326,-74.99218583106995,0.5813846292297699
TP6,maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-10.041522407531739,-50.20761203765869,805.9970621150114,0.20149926552875286,7.213673705929351,0.0,0.0,0.5370063185691833,0.0,0.9637284874916077,1.0,1.0406670570373535,0.0,0.0,True,True,False,0.08183672390878201,1.0,1.0,75.0,0.10526315789473674,0.7838010191917419,0.7838010191917419,58.785076439380646,0.3343740642874649,0.9994543194770813,0.9994543194770813,74.9590739607811,0.49320710607461243,1.0,1.0,75.0,0.10526317201162631,-0.581369936466217,-0.581369936466217,-43.60274523496628,0.6020959332163789
