topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-12.745372581481934,-63.72686290740967,917.0981586655671,0.22927453966639177,9.301668074265514,0.0,0.0,0.5441591143608093,0.0,0.966681718826294,1.0,1.1962506771087646,0.0,0.0,True,True,False,0.07596298274584115,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,-0.05135907977819443,-0.05135907977819443,-3.851930983364582,0.5018296672170982,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737
TP6,maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-12.099202537536621,-60.496012687683105,865.5020627131762,0.21637551567829405,8.77835467106839,0.0,0.0,0.5307940244674683,0.0,0.9674685597419739,1.0,1.152172327041626,0.0,0.0,True,True,False,0.08421531580388546,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,0.49148350954055786,0.49148350954055786,36.86126321554184,0.482429002366813,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735
TP6,maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-12.55064582824707,-62.75322914123535,899.364262977997,0.22484106574449925,9.121802037254335,0.0,0.0,0.5295602679252625,0.0,0.967783510684967,1.0,1.1725072860717773,0.0,0.0,True,True,False,0.07727501392364503,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,-0.12133407592773438,-0.12133407592773438,-9.100055694580078,0.48675152882173855,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421
TP6,maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-11.442923164367675,-57.21461582183838,817.4785374883413,0.20436963437208533,8.291276066475502,0.0,0.0,0.5149364471435547,0.0,0.9684026837348938,1.0,1.1070352792739868,0.0,0.0,True,True,False,0.09111480005085468,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,0.8594560027122498,0.8594560027122498,64.45920020341873,0.45282563397783393,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947
TP6,maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-12.16761360168457,-60.83806800842285,939.5976276218789,0.23489940690546973,8.825170717438498,0.0,0.0,0.5266427397727966,0.0,0.9682354927062988,1.0,1.1969393491744995,0.0,0.0,True,True,False,0.09110022112727165,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,-0.8586784601211548,-0.8586784601211548,-64.40088450908661,0.48341605411965005,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836
TP6,maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-10.514502334594727,-52.57251167297363,808.187088962768,0.202046772240692,7.590897233082798,0.0,0.0,0.503705620765686,0.0,0.9691815376281738,1.0,1.0903857946395874,0.0,0.0,True,True,False,0.08814534433186054,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,0.701085090637207,0.701085090637207,52.58138179779053,0.45574164264712874,0.9999999403953552,0.9999999403953552,74.99999552965164,0.263157897089657,1.0,1.0,75.0,0.26315789473684204
TP6,maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-11.675056266784669,-58.37528133392334,901.1120147890779,0.22527800369726947,8.463694598906415,0.0,0.0,0.5108331441879272,0.0,0.9691851735115051,1.0,1.1570498943328857,0.0,0.0,True,True,False,0.08729018345475197,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,-0.655569314956665,-0.655569314956665,-49.16769862174988,0.4790962994924599,0.9999071359634399,0.9999071359634399,74.993035197258,0.22368787856478434,1.0,1.0,75.0,0.2236842105263157
TP6,maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-11.401206588745117,-57.006032943725586,877.9702757649375,0.21949256894123437,8.246335815122174,0.0,0.0,0.5215876698493958,0.0,0.9688802361488342,1.0,1.1357053518295288,0.0,0.0,True,True,False,0.06654209978878498,1.0,1.0,75.0,0.18421052631578938,1.0,1.0,75.0,0.18421052631578938,0.4807054102420807,0.4807054102420807,36.05290576815605,0.4601210859302725,0.06820657849311829,0.06820657849311829,5.1154933869838715,0.2209955136242665,1.0,1.0,75.0,0.18421052631578938
TP6,maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-11.558323287963868,-57.791616439819336,935.5788229715927,0.23389470574289817,8.373430465595753,0.0,0.0,0.514618456363678,0.0,0.9694048166275024,1.0,1.1756880283355713,0.0,0.0,True,True,False,0.08340179957449437,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.14473684210526305,-0.9157977104187012,-0.9157977104187012,-68.68482828140259,0.4927463793639387,0.5322982668876648,0.5322982668876648,39.92237001657486,0.19998373993133237,1.0,1.0,75.0,0.14473684210526305
TP6,maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-12.611602783203125,-63.058013916015625,1021.1353357904045,0.2552838339476011,9.139161255324119,0.0,0.0,0.551626443862915,0.0,0.9681943655014038,1.0,1.2426316738128662,0.0,0.0,True,True,False,0.08618964962661266,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.10526315789473674,-0.5968005657196045,-0.5968005657196045,-44.76004242897034,0.5140073995176996,-0.9999807476997375,-0.9999807476997375,-74.99855607748032,0.2356080540681355,1.0,1.0,75.0,0.10526315789473674
