topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-11.399571990966797,-56.997859954833984,816.1438653507957,0.20403596633769894,8.277739154320447,0.0,0.0,0.5171266794204712,0.0,0.9682528972625732,1.0,1.0491284132003784,0.0,0.0,True,True,False,0.09375,-1.0,-1.0,-75.0,0.535625,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737
TP6,maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-11.304561233520507,-56.52280616760254,807.0274042736401,0.20175685106841001,8.185275447845394,0.0,0.0,0.5101904273033142,0.0,0.9687938094139099,1.0,1.0380414724349976,0.0,0.0,True,True,False,0.09375,-1.0,-1.0,-75.0,0.57125,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735
TP6,maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-11.156890678405762,-55.78445339202881,796.4333565341803,0.1991083391335451,8.077825318647925,0.0,0.0,0.5040479302406311,0.0,0.9692122340202332,1.0,1.0252829790115356,0.0,0.0,True,True,False,0.09375,-1.0,-1.0,-75.0,0.606875,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421
TP6,maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-11.06153736114502,-55.3076868057251,789.6345636868318,0.19740864092170796,8.008868562193692,0.0,0.0,0.4996558427810669,0.0,0.9695038795471191,1.0,1.0169893503189087,0.0,0.0,True,True,False,0.09375,-1.0,-1.0,-75.0,0.6425000000000001,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947
TP6,maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-10.20719223022461,-51.03596115112305,783.1695823597329,0.19579239558993322,7.355920302313791,0.0,0.0,0.49541568756103516,0.0,0.9697787761688232,1.0,1.0090398788452148,0.0,0.0,True,True,False,0.09374999888241291,-0.9999999403953552,-0.9999999403953552,-74.99999552965164,0.6781249978765846,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836
TP6,maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-10.055436706542968,-50.277183532714844,771.4537468264098,0.19286343670660244,7.245879317067054,0.0,0.0,0.4887216091156006,0.0,0.9702091217041016,1.0,0.995017945766449,0.0,0.0,True,True,False,0.09374998211860656,-0.9999990463256836,-0.9999990463256836,-74.99992847442627,0.7137499639019371,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204
TP6,maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-9.949916648864747,-49.74958324432373,763.3609767194685,0.1908402441798671,7.169867973837608,0.0,0.0,0.48356395959854126,0.0,0.9705420732498169,1.0,0.9852216839790344,0.0,0.0,True,True,False,0.09374969936907292,-0.999984085559845,-0.999984085559845,-74.99880641698837,0.7493743969500066,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,0.9999998807907104,0.9999998807907104,74.99999105930328,0.22368421523194557
TP6,maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-9.849037742614746,-49.24518871307373,755.622606902989,0.18890565172574725,7.097185335336325,0.0,0.0,0.4786525368690491,0.0,0.9708525538444519,1.0,0.9758484959602356,0.0,0.0,True,True,False,0.09373749643564225,-0.9993858933448792,-0.9993858933448792,-74.95394200086594,0.7849775194004179,1.0,1.0,75.0,0.18421052631578938,1.0,1.0,75.0,0.18421052631578938,1.0,1.0,75.0,0.18421052631578938,0.9999472498893738,0.9999472498893738,74.99604374170303,0.18421261326262817
TP6,maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-10.572958374023438,-52.86479187011719,843.9960141652136,0.2109990035413034,7.553764326778661,0.0,0.0,0.5615379810333252,0.0,0.9616617560386658,1.0,1.044270396232605,0.0,0.0,True,True,False,0.07950378712266684,-0.2514619529247284,-0.2514619529247284,-18.85964646935463,0.7939358514733614,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.14473684210526305,-0.9887400269508362,-0.9887400269508362,-74.15550202131271,0.2194364767227517
TP6,maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-9.958915710449219,-49.794578552246094,796.808568969027,0.19920214224225674,7.131436692272791,0.0,0.0,0.5340298414230347,0.0,0.9633660316467285,1.0,1.002701759338379,0.0,0.0,True,True,False,0.08005289845168591,0.26949262619018555,0.26949262619018555,20.211946964263916,0.7832979846500646,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.10526315789473674,-0.9999952912330627,-0.9999952912330627,-74.9996468424797,0.25506130897292956
