topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-8.933721160888672,-44.66860580444336,643.8168659892654,0.16095421649731634,6.529912563296124,0.0,0.0,0.38361942768096924,0.0,0.977005124092102,1.0,0.8800809383392334,0.0,0.0,True,True,False,0.07612190362997354,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,0.059834860265254974,0.059834860265254974,4.487614519894123,0.49763809762110833,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737
TP6,maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-8.521501922607422,-42.60750961303711,609.5313599521432,0.1523828399880358,6.182171818314613,0.0,0.0,0.37403589487075806,0.0,0.9775902032852173,1.0,0.8512656092643738,0.0,0.0,True,True,False,0.08260955885052682,0.9999999403953552,0.9999999403953552,74.99999552965164,0.4210526339317623,1.0,1.0,75.0,0.42105263157894735,0.40584319829940796,0.40584319829940796,30.438239872455597,0.4816179713724475,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735
TP6,maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-8.611454010009766,-43.05727005004883,616.449131034642,0.1541122827586605,6.252335311518857,0.0,0.0,0.370606005191803,0.0,0.9779061079025269,1.0,0.8517419099807739,0.0,0.0,True,True,False,0.07849317602813244,1.0,1.0,75.0,0.38157894972123596,1.0,1.0,75.0,0.381578947368421,0.18630272150039673,0.18630272150039673,13.972704112529755,0.47426391657637923,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421
TP6,maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-7.996253585815429,-39.98126792907715,570.9934800520386,0.14274837001300966,5.791301371427802,0.0,0.0,0.3616177439689636,0.0,0.9783156514167786,1.0,0.8163008093833923,0.0,0.0,True,True,False,0.08828668892383576,1.0,1.0,75.0,0.34210526551070963,1.0,1.0,75.0,0.3421052631578947,0.7086234092712402,0.7086234092712402,53.14675569534302,0.44629193989461974,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947
TP6,maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-8.745094299316406,-43.72547149658203,675.8864169244134,0.16897160423110336,6.348263170962553,0.0,0.0,0.3719600439071655,0.0,0.978150486946106,1.0,0.890250027179718,0.0,0.0,True,True,False,0.08927594348788262,0.9999529123306274,0.9999529123306274,74.99646842479706,0.30263344002397435,1.0,1.0,75.0,0.30263157894736836,-0.7614307403564453,-0.7614307403564453,-57.1073055267334,0.4734179100198181,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836
TP6,maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-7.2482377052307125,-36.241188526153564,556.7750847028492,0.1391937711757123,5.2295099830715115,0.0,0.0,0.352036714553833,0.0,0.9789433479309082,1.0,0.7982856631278992,0.0,0.0,True,True,False,0.08772277794778346,0.9999977946281433,0.9999977946281433,74.99983459711075,0.26315984286760025,1.0,1.0,75.0,0.26315789473684204,0.6785504221916199,0.6785504221916199,50.89128166437149,0.44663302493330675,0.9999999403953552,0.9999999403953552,74.99999552965164,0.263157897089657,1.0,1.0,75.0,0.26315789473684204
TP6,maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-8.300435447692871,-41.502177238464355,640.9610408584285,0.16024026021460713,6.0202265762627905,0.0,0.0,0.359086275100708,0.0,0.9789025783538818,1.0,0.8558969497680664,0.0,0.0,True,True,False,0.0850602451711893,0.9999850988388062,0.9999850988388062,74.99888241291046,0.22368674686080525,1.0,1.0,75.0,0.2236842105263157,-0.5366479158401489,-0.5366479158401489,-40.24859368801117,0.46575110693511207,0.9999133944511414,0.9999133944511414,74.9935045838356,0.2236876315192172,1.0,1.0,75.0,0.2236842105263157
TP6,maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-7.864949893951416,-39.32474946975708,605.4481448604747,0.15136203621511868,5.686671700602009,0.0,0.0,0.36285972595214844,0.0,0.9788240194320679,1.0,0.8265566825866699,0.0,0.0,True,True,False,0.0721765274181962,0.9999988079071045,0.9999988079071045,74.99991059303284,0.18421310970657745,1.0,1.0,75.0,0.18421052631578938,0.46087294816970825,0.46087294816970825,34.56547111272812,0.4475587537178867,0.388543039560318,0.388543039560318,29.14072796702385,0.20835040627341517,1.0,1.0,75.0,0.18421052631578938
TP6,maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-9.55101661682129,-47.755083084106445,774.6268742007487,0.19365671855018718,6.932910524096701,0.0,0.0,0.40027499198913574,0.0,0.9777107834815979,1.0,0.9544816017150879,0.0,0.0,True,True,False,0.0844136405736208,0.9989115595817566,0.9989115595817566,74.91836696863174,0.14478239024940284,1.0,1.0,75.0,0.14473684210526305,-0.8749223947525024,-0.8749223947525024,-65.61917960643768,0.47872786403094464,-0.6282268762588501,-0.6282268762588501,-47.11701571941376,0.2307309887401367,1.0,1.0,75.0,0.14473684210526305
TP6,maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-9.439436912536621,-47.197184562683105,766.3361022907793,0.19158402557269483,6.858708115502474,0.0,0.0,0.4013524055480957,0.0,0.9777640104293823,1.0,0.9451736211776733,0.0,0.0,True,True,False,0.08395883291959763,0.9999967217445374,0.9999967217445374,74.9997541308403,0.10530883544369742,1.0,1.0,75.0,0.10526315789473674,-0.5721534490585327,-0.5721534490585327,-42.911508679389954,0.49911083065365486,-0.90565425157547,-0.90565425157547,-67.92406886816025,0.2629949214525128,1.0,1.0,75.0,0.10526315789473674
TP6,maddpg,0,10,2018-12-01 02:30:00+00:00,32064,-12.233167839050292,-61.165839195251465,987.292055210446,0.2468230138026115,8.836263894133491,0.0,0.0,0.5427036285400391,0.0,0.9665372371673584,1.0,1.132448673248291,0.0,0.0,True,True,False,0.04121586464345442,0.9999998211860657,0.9999998211860657,10.086787343025078,0.1,0.9999998807907104,0.9999998807907104,9.999999999999792,0.1,-0.7971761226654053,-0.7971761226654053,-59.788209199905396,0.52751023002361,-0.9998461604118347,-0.9998461604118347,-74.9884620308876,0.2986144409171844,1.0,1.0,9.999999999999792,0.1
TP6,maddpg,0,11,2018-12-01 02:45:00+00:00,32064,-12.542706871032715,-62.713534355163574,1014.9107066533816,0.2537276766633454,9.083450824547764,0.0,0.0,0.55976802110672,0.0,0.965110719203949,1.0,1.1541485786437988,0.0,0.0,True,True,False,0.034976734220981597,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,-0.8654304146766663,-0.8654304146766663,-64.90728110074997,0.5583411885464662,-0.9999954104423523,-0.9999954104423523,-74.99965578317642,0.33423927741419324,1.0,1.0,0.0,0.1
TP6,maddpg,0,12,2018-12-01 03:00:00+00:00,32064,-12.797916984558105,-63.98958492279053,1017.1452685510758,0.25428631713776895,9.283993438699945,0.0,0.0,0.5604207515716553,0.0,0.9650778770446777,1.0,1.1567312479019165,0.0,0.0,True,True,False,0.03501263670623302,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.1,-0.8673406839370728,-0.8673406839370728,-65.05055129528046,0.5892402004117244,-0.9999999403953552,-0.9999999403953552,-74.99999552965164,0.36986427529077776,1.0,1.0,0.0,0.1
