topology_case,policy,episode_id,step,date_time,start_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4
TP6,maddpg,0,0,2018-12-01 00:00:00+00:00,32064,-9.211322784423828,-46.05661392211914,660.976148573809,0.16524403714345226,6.703950586909858,0.0,0.0,0.42741507291793823,0.0,0.9738602042198181,1.0,0.9310135245323181,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737,1.0,1.0,75.0,0.4605263157894737
TP6,maddpg,0,1,2018-12-01 00:15:00+00:00,32064,-9.144675064086915,-45.72337532043457,652.0453717907913,0.1630113429476978,6.6133701833881,0.0,0.0,0.42062920331954956,0.0,0.9743886590003967,1.0,0.9202439188957214,0.0,0.0,True,True,False,0.09372746497392655,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,1.0,1.0,75.0,0.42105263157894735,0.998798131942749,0.998798131942749,74.90985989570618,0.42110007373910197
TP6,maddpg,0,2,2018-12-01 00:30:00+00:00,32064,-9.026804161071777,-45.13402080535889,643.5230635504468,0.1608807658876117,6.526932672060406,0.0,0.0,0.4160986542701721,0.0,0.9746549725532532,1.0,0.9092047810554504,0.0,0.0,True,True,False,0.09324534796178341,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,1.0,1.0,75.0,0.381578947368421,0.9730852246284485,0.9730852246284485,72.98139184713364,0.38268881487218953
TP6,maddpg,0,3,2018-12-01 00:45:00+00:00,32064,-9.816489028930665,-49.08244514465332,698.2120465754633,0.17455301164386583,7.081615682391637,0.0,0.0,0.4595242738723755,0.0,0.9703825116157532,1.0,0.9466826319694519,0.0,0.0,True,True,False,0.07846509581431746,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,1.0,1.0,75.0,0.3421052631578947,0.18480511009693146,0.18480511009693146,13.86038325726986,0.37539387631573173
TP6,maddpg,0,4,2018-12-01 01:00:00+00:00,32064,-8.21672248840332,-41.0836124420166,630.5255934516936,0.1576313983629234,5.922211636495032,0.0,0.0,0.4076772928237915,0.0,0.9752040505409241,1.0,0.8934023976325989,0.0,0.0,True,True,False,0.0932077031582594,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,1.0,1.0,75.0,0.30263157894736836,0.9710775017738342,0.9710775017738342,72.83081263303757,0.3370618696667646
TP6,maddpg,0,5,2018-12-01 01:15:00+00:00,32064,-10.154228782653808,-50.77114391326904,773.4431727474202,0.19336079318685506,7.264565000030145,0.0,0.0,0.5215470194816589,0.0,0.9641298055648804,1.0,0.9977818727493286,0.0,0.0,True,True,False,0.09374999776482582,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,1.0,1.0,75.0,0.26315789473684204,-0.9999998807907104,-0.9999998807907104,-74.99999105930328,0.3726868654199337
TP6,maddpg,0,6,2018-12-01 01:30:00+00:00,32064,-7.912117004394531,-39.560585021972656,608.6244652108235,0.15215611630270587,5.71650528949266,0.0,0.0,0.39420682191848755,0.0,0.9761255383491516,1.0,0.868511438369751,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.2236842105263157,1.0,1.0,75.0,0.33321318120940735
TP6,maddpg,0,7,2018-12-01 01:45:00+00:00,32064,-9.94831142425537,-49.741557121276855,757.6203447081298,0.18940508617703244,7.115949087671109,0.0,0.0,0.5114431381225586,0.0,0.96477872133255,1.0,0.9785983562469482,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.18421052631578938,1.0,1.0,75.0,0.18421052631578938,1.0,1.0,75.0,0.18421052631578938,1.0,1.0,75.0,0.18421052631578938,-1.0,-1.0,-75.0,0.36883818120940737
TP6,maddpg,0,8,2018-12-01 02:00:00+00:00,32064,-7.3737263679504395,-36.8686318397522,593.3455318736378,0.14833638296840945,5.310442510269058,0.0,0.0,0.3856717348098755,0.0,0.9765958786010742,1.0,0.8490955233573914,0.0,0.0,True,True,False,0.09310249127447605,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.14473684210526305,1.0,1.0,75.0,0.14473684210526305,0.9654662013053894,0.9654662013053894,72.4099650979042,0.330727673263142
TP6,maddpg,0,9,2018-12-01 02:15:00+00:00,32064,-9.292176818847656,-46.46088409423828,739.8979543115729,0.18497448857789323,6.622086691088577,0.0,0.0,0.5010385513305664,0.0,0.9654355645179749,1.0,0.9571715593338013,0.0,0.0,True,True,False,0.09375,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.10526315789473674,1.0,1.0,75.0,0.10526315789473674,-1.0,-1.0,-75.0,0.366352673263142
